Loading matrix data... DONE [0.25 s]
log4j:WARN No appenders could be found for logger (com.graphhopper.jsprit.core.algorithm.termination.TimeTermination).
log4j:WARN Please initialize the log4j system properly.
Eval 13906 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 13907 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 13908 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 13909 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 13910 1.3613676338179185E12distancia: 430088.7939453125desborde: 0 tiempo: 2.8947041E7
Eval 13911 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 13912 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 13913 -484.0distancia: 0.0desborde: 22 tiempo: 0.0
Eval 13914 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 13915 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 13916 1.3629460193174746E12distancia: 428249.79296875desborde: 0 tiempo: 3.1647336E7
Eval 13917 1.37610000556315E12distancia: 412606.3486328125desborde: 0 tiempo: 2.9481893E7
Eval 13918 1.4082225757630728E12distancia: 371646.9140625desborde: 0 tiempo: 2.8161314E7
Eval 13919 1.392884457313791E12distancia: 391739.00390625desborde: 0 tiempo: 2.9221727E7
Eval 13920 1.367173726497908E12distancia: 423284.984375desborde: 0 tiempo: 3.0639562E7
Eval 13921 1.3285563335952285E12distancia: 466677.1591796875desborde: 0 tiempo: 3.1330278E7
Eval 13922 1.3720431354742302E12distancia: 417493.5556640625desborde: 0 tiempo: 2.872645E7
Eval 13923 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 13924 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 13925 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 13926 1.3664478375619128E12distancia: 424141.6826171875desborde: 0 tiempo: 2.8871812E7
Eval 13927 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 13928 1.370043249165088E12distancia: 419881.8349609375desborde: 0 tiempo: 2.9188233E7
Eval 13929 1.4258553863538716E12distancia: 347114.8486328125desborde: 0 tiempo: 2.6241927E7
Eval 13930 1.333383540884369E12distancia: 461476.3955078125desborde: 0 tiempo: 2.8979349E7
Eval 13931 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 13932 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 13933 1.393957565584987E12distancia: 390367.056640625desborde: 0 tiempo: 2.8974457E7
Eval 13934 1.370525697478582E12distancia: 419306.9365234375desborde: 0 tiempo: 2.9172855E7
Eval 13935 1.3680244168389397E12distancia: 422279.0400390625desborde: 0 tiempo: 2.8909113E7
Eval 13936 -484.0distancia: 0.0desborde: 22 tiempo: 0.0
Eval 13937 1.3716529490163872E12distancia: 417960.5908203125desborde: 0 tiempo: 2.8800923E7
Eval 13938 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 13939 -529.0distancia: 0.0desborde: 23 tiempo: 0.0
Eval 13940 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 13941 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 13942 1.4258553863538716E12distancia: 347114.8486328125desborde: 0 tiempo: 2.6241927E7
Eval 13943 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 13944 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 13945 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 13946 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 13947 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 13948 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 13949 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 13950 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 13951 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 13952 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 13953 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 13954 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 13955 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 13956 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 13957 1.352201186178008E12distancia: 440616.4072265625desborde: 0 tiempo: 2.8842314E7
Eval 13958 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 13959 1.3701608292712063E12distancia: 419741.7958984375desborde: 0 tiempo: 2.8147726E7
Eval 13960 1.3867123032447659E12distancia: 399539.361328125desborde: 0 tiempo: 2.8799797E7
Eval 13961 1.3571897202211658E12distancia: 434918.7099609375desborde: 0 tiempo: 2.8957902E7
Eval 13962 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 13963 -441.0distancia: 0.0desborde: 21 tiempo: 0.0
Eval 13964 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 13965 1.3596685735460786E12distancia: 432059.5224609375desborde: 0 tiempo: 2.8555524E7
Eval 13966 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 13967 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 13968 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 13969 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 13970 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 13971 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 13972 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 13973 1.3745352853893027E12distancia: 414498.1533203125desborde: 0 tiempo: 2.8555638E7
Eval 13974 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 13975 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 13976 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 13977 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 13978 1.367898041474519E12distancia: 422428.6484375desborde: 0 tiempo: 2.8678654E7
Eval 13979 1.3664692312287495E12distancia: 424116.4619140625desborde: 0 tiempo: 2.8860142E7
Eval 13982 1.4258553863538716E12distancia: 347114.8486328125desborde: 0 tiempo: 2.6241927E7
Eval 13981 1.3758083437429316E12distancia: 412959.6357421875desborde: 0 tiempo: 2.8517193E7
Eval 13980 1.375509609338789E12distancia: 413321.1767578125desborde: 0 tiempo: 2.7993762E7
Eval 13985 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 13986 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 13984 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 13989 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 13990 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 13991 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 13983 -441.0distancia: 0.0desborde: 21 tiempo: 0.0
Eval 13992 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 13993 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 13994 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 13988 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 13987 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 13995 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 13996 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 13997 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 13998 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 13999 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 14000 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14001 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14002 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 14003 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14004 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14005 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14006 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14007 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 14008 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 14009 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14010 1.3709598638587043E12distancia: 418788.8974609375desborde: 0 tiempo: 2.8908366E7
Eval 14011 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 14012 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 14013 1.395568012437665E12distancia: 388298.84375desborde: 0 tiempo: 2.8862681E7
Eval 14014 1.358868184546815E12distancia: 432984.7802734375desborde: 0 tiempo: 2.8584219E7
Eval 14015 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 14016 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14017 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 14018 -484.0distancia: 0.0desborde: 22 tiempo: 0.0
Eval 14019 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14020 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14021 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14022 -441.0distancia: 0.0desborde: 21 tiempo: 0.0
Eval 14023 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14024 1.356105649401129E12distancia: 436163.220703125desborde: 0 tiempo: 2.9099041E7
Eval 14025 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 14026 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14027 1.3884090495662883E12distancia: 397410.310546875desborde: 0 tiempo: 2.8221983E7
Eval 14028 1.361620212103647E12distancia: 429795.05859375desborde: 0 tiempo: 2.9024814E7
Eval 14029 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 14030 1.3593404287796772E12distancia: 432439.1005859375desborde: 0 tiempo: 2.8794409E7
Eval 14031 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14032 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14033 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14034 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14035 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14036 1.3899310333099866E12distancia: 395490.7978515625desborde: 0 tiempo: 2.8510471E7
Eval 14037 1.3612897543501455E12distancia: 430179.3232421875desborde: 0 tiempo: 2.8705917E7
Eval 14038 1.3682703095532E12distancia: 421987.7900390625desborde: 0 tiempo: 2.8736744E7
Eval 14039 1.3717765438903494E12distancia: 417812.7099609375desborde: 0 tiempo: 2.8784307E7
Eval 14040 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14041 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 14042 1.3582446187093247E12distancia: 433704.2607421875desborde: 0 tiempo: 2.9245709E7
Eval 14043 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 14044 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14045 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 14046 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14047 1.3554864368912673E12distancia: 436872.484375desborde: 0 tiempo: 2.9019338E7
Eval 14048 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14049 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14050 1.342439546125675E12distancia: 451557.7021484375desborde: 0 tiempo: 3.1231958E7
Eval 14051 1.371585380235294E12distancia: 418041.294921875desborde: 0 tiempo: 3.0230775E7
Eval 14052 1.3664692312287495E12distancia: 424116.4619140625desborde: 0 tiempo: 2.8860142E7
Eval 14053 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14054 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14055 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 14056 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14057 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14058 1.3613676338179185E12distancia: 430088.7939453125desborde: 0 tiempo: 2.8947041E7
Eval 14059 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14060 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 14061 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 14062 1.367898041474519E12distancia: 422428.6484375desborde: 0 tiempo: 2.8678654E7
Eval 14063 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14064 1.3680244168389397E12distancia: 422279.0400390625desborde: 0 tiempo: 2.8909113E7
Eval 14065 1.3569273852373618E12distancia: 435220.1962890625desborde: 0 tiempo: 2.9177594E7
Eval 14066 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14067 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 14068 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14069 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 14070 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14071 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 14072 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14073 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14074 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14075 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14076 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 14077 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14078 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 14079 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14080 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14081 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14082 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14083 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14084 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14085 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14086 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14087 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 14088 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 14089 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14090 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14091 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14092 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14093 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 14094 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14095 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14096 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14097 1.3758083437429316E12distancia: 412959.6357421875desborde: 0 tiempo: 2.8517193E7
Eval 14098 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14099 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14100 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 14101 -400.0distancia: 0.0desborde: 20 tiempo: 0.0
Eval 14102 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14103 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 14104 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14105 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14106 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14107 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14108 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14109 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14110 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14111 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 14112 1.4088969937323545E12distancia: 370738.466796875desborde: 0 tiempo: 2.8534988E7
Eval 14113 1.3664478375619128E12distancia: 424141.6826171875desborde: 0 tiempo: 2.8871812E7
Eval 14114 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14115 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14116 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14117 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14118 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14119 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14120 1.3596685735460786E12distancia: 432059.5224609375desborde: 0 tiempo: 2.8555524E7
Eval 14121 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14122 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14123 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14124 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14125 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14126 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14127 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14128 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 14129 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14130 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14131 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14132 1.371998492606865E12distancia: 417547.017578125desborde: 0 tiempo: 2.8157501E7
Eval 14133 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 14134 1.3708887654131213E12distancia: 418873.6552734375desborde: 0 tiempo: 3.005468E7
Eval 14135 1.3828882253470984E12distancia: 404296.6474609375desborde: 0 tiempo: 2.8961329E7
Eval 14136 1.3645441142524001E12distancia: 426379.9833984375desborde: 0 tiempo: 2.892768E7
Eval 14137 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14138 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 14139 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14140 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14141 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14142 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14143 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14144 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 14145 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 14146 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14147 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 14148 1.3612897543501455E12distancia: 430179.3232421875desborde: 0 tiempo: 2.8705917E7
Eval 14149 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14150 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14151 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14152 1.3566420262366614E12distancia: 435547.791015625desborde: 0 tiempo: 3.2722187E7
Eval 14153 1.3571897202211658E12distancia: 434918.7099609375desborde: 0 tiempo: 2.8957902E7
Eval 14154 1.3864545104081025E12distancia: 399861.84375desborde: 0 tiempo: 2.9483195E7
Eval 14155 1.3682703095532E12distancia: 421987.7900390625desborde: 0 tiempo: 2.8736744E7
Eval 14156 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 14157 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 14158 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 14159 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 14160 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14161 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14162 1.356105649401129E12distancia: 436163.220703125desborde: 0 tiempo: 2.9099041E7
Eval 14163 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14164 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 14165 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14166 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 14167 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 14168 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 14169 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14170 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 14171 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 14172 1.3689461196975688E12distancia: 421186.1640625desborde: 0 tiempo: 3.1504406E7
Eval 14173 1.3720431354742302E12distancia: 417493.5556640625desborde: 0 tiempo: 2.872645E7
Eval 14174 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14175 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14176 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 14177 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14178 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14179 1.3701608292712063E12distancia: 419741.7958984375desborde: 0 tiempo: 2.8147726E7
Eval 14180 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 14181 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14182 1.3702581877160383E12distancia: 419625.8056640625desborde: 0 tiempo: 2.8670939E7
Eval 14183 1.3709598638587043E12distancia: 418788.8974609375desborde: 0 tiempo: 2.8908366E7
Eval 14184 1.3963668864877793E12distancia: 387268.79296875desborde: 0 tiempo: 2.8776058E7
Eval 14185 1.375509609338789E12distancia: 413321.1767578125desborde: 0 tiempo: 2.7993762E7
Eval 14186 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14187 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14188 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14189 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 14190 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 14191 1.333383540884369E12distancia: 461476.3955078125desborde: 0 tiempo: 2.8979349E7
Eval 14192 1.370043249165088E12distancia: 419881.8349609375desborde: 0 tiempo: 2.9188233E7
Eval 14193 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14194 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14195 -324.0distancia: 0.0desborde: 18 tiempo: 0.0
Eval 14196 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 14197 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14198 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14199 1.361620212103647E12distancia: 429795.05859375desborde: 0 tiempo: 2.9024814E7
Eval 14200 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14201 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14202 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14203 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14204 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14205 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 14206 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14207 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 14208 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14209 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14210 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14211 1.3569273852373618E12distancia: 435220.1962890625desborde: 0 tiempo: 2.9177594E7
Eval 14212 1.3736593272213733E12distancia: 415553.458984375desborde: 0 tiempo: 2.9797777E7
Eval 14213 1.3745352853893027E12distancia: 414498.1533203125desborde: 0 tiempo: 2.8555638E7
Eval 14214 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 14215 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14216 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14217 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14218 1.3717765438903494E12distancia: 417812.7099609375desborde: 0 tiempo: 2.8784307E7
Eval 14219 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 14220 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 14221 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 14222 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14223 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14224 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14225 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14226 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 14227 1.3884090495662883E12distancia: 397410.310546875desborde: 0 tiempo: 2.8221983E7
Eval 14228 1.3741371675612737E12distancia: 414978.1162109375desborde: 0 tiempo: 2.9021334E7
Eval 14229 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14230 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 14231 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14232 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14233 1.3756590439161738E12distancia: 413140.3642578125desborde: 0 tiempo: 2.8832844E7
Eval 14234 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 14235 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14236 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 14237 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14238 1.358868184546815E12distancia: 432984.7802734375desborde: 0 tiempo: 2.8584219E7
Eval 14239 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14240 1.3716529490163872E12distancia: 417960.5908203125desborde: 0 tiempo: 2.8800923E7
Eval 14241 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14242 1.3582446187093247E12distancia: 433704.2607421875desborde: 0 tiempo: 2.9245709E7
Eval 14243 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14244 1.370525697478582E12distancia: 419306.9365234375desborde: 0 tiempo: 2.9172855E7
Eval 14245 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14246 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14247 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 14248 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 14249 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 14250 1.370043249165088E12distancia: 419881.8349609375desborde: 0 tiempo: 2.9188233E7
Eval 14251 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 14252 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14253 1.3664692312287495E12distancia: 424116.4619140625desborde: 0 tiempo: 2.8860142E7
Eval 14254 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14255 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 14256 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 14257 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 14258 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 14259 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 14260 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
