Loading matrix data... DONE [0.754 s]
log4j:WARN No appenders could be found for logger (com.graphhopper.jsprit.core.algorithm.termination.TimeTermination).
log4j:WARN Please initialize the log4j system properly.
Eval 4012 1.7832031702183156E13distancia: 254499.283203125desborde: 0 tiempo: 2.8270935E7
Eval 4013 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4014 1.7806246180661258E13distancia: 300924.087890625desborde: 0 tiempo: 3.0309609E7
Eval 4015 1.7829329064289168E13distancia: 259754.736328125desborde: 0 tiempo: 2.8925358E7
Eval 4016 1.783577194854591E13distancia: 247041.775390625desborde: 0 tiempo: 2.7945721E7
Eval 4017 1.783105246334468E13distancia: 256415.919921875desborde: 0 tiempo: 2.8500972E7
Eval 4018 1.781514109897737E13distancia: 285762.818359375desborde: 0 tiempo: 2.9753124E7
Eval 4019 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 4020 1.783351052866629E13distancia: 251577.142578125desborde: 0 tiempo: 2.8144906E7
Eval 4021 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4022 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4023 1.7833310626680273E13distancia: 251974.126953125desborde: 0 tiempo: 2.816277E7
Eval 4024 1.783038038119449E13distancia: 257723.119140625desborde: 0 tiempo: 2.8798726E7
Eval 4025 1.783330342159068E13distancia: 251988.423828125desborde: 0 tiempo: 2.8134285E7
Eval 4026 1.7815580055361285E13distancia: 284993.740234375desborde: 0 tiempo: 2.9727442E7
Eval 4027 1.7832675900214633E13distancia: 253230.501953125desborde: 0 tiempo: 2.8096547E7
Eval 4028 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4029 1.780944290008215E13distancia: 295564.861328125desborde: 0 tiempo: 3.0071434E7
Eval 4030 1.7832486043758117E13distancia: 253605.09375desborde: 0 tiempo: 2.8102272E7
Eval 4031 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4032 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4033 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4034 1.780852896895032E13distancia: 297106.9140625desborde: 0 tiempo: 3.0046378E7
Eval 4035 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4036 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4037 1.7830266210162664E13distancia: 257944.5234375desborde: 0 tiempo: 2.8873895E7
Eval 4038 1.7808792238878027E13distancia: 296663.52734375desborde: 0 tiempo: 3.0287638E7
Eval 4039 1.7838155332354715E13distancia: 242169.888671875desborde: 0 tiempo: 2.7664984E7
Eval 4040 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4041 1.783371307071606E13distancia: 251174.275390625desborde: 0 tiempo: 2.8003534E7
Eval 4042 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4043 1.7833817674765117E13distancia: 250965.958984375desborde: 0 tiempo: 2.8071166E7
Eval 4044 1.7831684041225543E13distancia: 255181.3984375desborde: 0 tiempo: 2.8175026E7
Eval 4045 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 4046 1.7833146554561535E13distancia: 252299.490234375desborde: 0 tiempo: 2.8146664E7
Eval 4047 1.78379763705999E13distancia: 242539.103515625desborde: 0 tiempo: 2.7734225E7
Eval 4048 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4049 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4050 1.7811953482473332E13distancia: 291286.80859375desborde: 0 tiempo: 3.0020642E7
Eval 4051 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4052 1.7831609198752688E13distancia: 255328.001953125desborde: 0 tiempo: 2.8604684E7
Eval 4053 1.781204749540471E13distancia: 291125.388671875desborde: 0 tiempo: 3.0298005E7
Eval 4054 1.7833720654773855E13distancia: 251159.177734375desborde: 0 tiempo: 2.8088556E7
Eval 4055 1.781419567016614E13distancia: 287412.27734375desborde: 0 tiempo: 2.9690176E7
Eval 4056 1.781098167841079E13distancia: 292950.181640625desborde: 0 tiempo: 2.9803287E7
Eval 4057 1.7828482009420918E13distancia: 261380.140625desborde: 0 tiempo: 2.9120654E7
Eval 4058 1.7831902742121668E13distancia: 254752.517578125desborde: 0 tiempo: 2.8488998E7
Eval 4059 1.783067013087299E13distancia: 257160.37109375desborde: 0 tiempo: 2.832895E7
Eval 4060 1.7784510554107934E13distancia: 335098.244140625desborde: 0 tiempo: 3.1830826E7
Eval 4061 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4062 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4063 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4064 1.7830314297041176E13distancia: 257851.294921875desborde: 0 tiempo: 2.8674287E7
Eval 4065 1.7811081394387887E13distancia: 292779.939453125desborde: 0 tiempo: 3.0068872E7
Eval 4066 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4067 1.7832507330955258E13distancia: 253563.12109375desborde: 0 tiempo: 2.8127148E7
Eval 4068 1.7814827535520336E13distancia: 286310.935546875desborde: 0 tiempo: 2.9765798E7
Eval 4069 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4070 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4071 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4072 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4073 1.783697985969463E13distancia: 244584.806640625desborde: 0 tiempo: 2.775728E7
Eval 4074 1.783516479019744E13distancia: 248267.591796875desborde: 0 tiempo: 2.8228526E7
Eval 4075 1.783697985969463E13distancia: 244584.806640625desborde: 0 tiempo: 2.775728E7
Eval 4076 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4077 1.783170761745367E13distancia: 255135.19921875desborde: 0 tiempo: 2.8448606E7
Eval 4078 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4079 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4080 1.783351052866629E13distancia: 251577.142578125desborde: 0 tiempo: 2.8144906E7
Eval 4081 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4082 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4083 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4084 1.783697985969463E13distancia: 244584.806640625desborde: 0 tiempo: 2.775728E7
Eval 4085 1.7836507338279473E13distancia: 245548.873046875desborde: 0 tiempo: 2.7901373E7
Eval 4086 1.7832763343717367E13distancia: 253057.787109375desborde: 0 tiempo: 2.8088774E7
Eval 4087 1.7807214785582242E13distancia: 299310.376953125desborde: 0 tiempo: 3.0160916E7
Eval 4088 1.7832763345694383E13distancia: 253057.783203125desborde: 0 tiempo: 2.8088774E7
Eval 4089 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4090 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4091 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4092 1.783577194854591E13distancia: 247041.775390625desborde: 0 tiempo: 2.7945721E7
Eval 4093 1.7812561747889625E13distancia: 290240.830078125desborde: 0 tiempo: 3.003193E7
Eval 4094 1.7807584438791664E13distancia: 298692.23046875desborde: 0 tiempo: 3.0927712E7
Eval 4095 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4096 1.783258015524293E13distancia: 253419.478515625desborde: 0 tiempo: 2.8105045E7
Eval 4097 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4098 1.7833411361578664E13distancia: 251774.15625desborde: 0 tiempo: 2.8143906E7
Eval 4099 1.7809375895615785E13distancia: 295678.189453125desborde: 0 tiempo: 2.9926051E7
Eval 4100 1.781005644498073E13distancia: 294525.11328125desborde: 0 tiempo: 3.0519152E7
Eval 4101 1.7810452626025273E13distancia: 293851.767578125desborde: 0 tiempo: 2.9978854E7
Eval 4102 1.783554122837844E13distancia: 247508.30078125desborde: 0 tiempo: 2.8123859E7
Eval 4103 1.7814238301602105E13distancia: 287338.103515625desborde: 0 tiempo: 2.9801181E7
Eval 4104 1.783590421110481E13distancia: 246773.9375desborde: 0 tiempo: 2.8006489E7
Eval 4105 1.7832521134547176E13distancia: 253535.900390625desborde: 0 tiempo: 2.8110283E7
Eval 4106 1.783234629392962E13distancia: 253880.470703125desborde: 0 tiempo: 2.8125792E7
Eval 4107 1.7838570548080348E13distancia: 241311.083984375desborde: 0 tiempo: 2.7722783E7
Eval 4108 1.783315280670475E13distancia: 252287.099609375desborde: 0 tiempo: 2.8216526E7
Eval 4109 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4110 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4111 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4112 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4113 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4114 1.7832378191650145E13distancia: 253817.642578125desborde: 0 tiempo: 2.8245718E7
Eval 4115 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 4116 -4.0distancia: 0.0desborde: 2 tiempo: 0.0
Eval 4117 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4118 1.7836918300213875E13distancia: 244710.619140625desborde: 0 tiempo: 2.7863654E7
Eval 4119 1.779770396928524E13distancia: 314797.423828125desborde: 0 tiempo: 3.0994262E7
Eval 4120 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4121 1.783185614091678E13distancia: 254843.96484375desborde: 0 tiempo: 2.824959E7
Eval 4122 1.7831670372354656E13distancia: 255208.1796875desborde: 0 tiempo: 2.8494162E7
Eval 4123 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4124 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4125 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4126 1.7832683461296254E13distancia: 253215.572265625desborde: 0 tiempo: 2.8095872E7
Eval 4127 1.782968845534653E13distancia: 259062.0234375desborde: 0 tiempo: 2.8345322E7
Eval 4128 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4129 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4130 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4131 1.78169672905617E13distancia: 282549.458984375desborde: 0 tiempo: 2.9799893E7
Eval 4132 1.7833543694176953E13distancia: 251511.21875desborde: 0 tiempo: 2.8170978E7
Eval 4133 1.783185479103314E13distancia: 254846.61328125desborde: 0 tiempo: 2.8244885E7
Eval 4134 1.7832371970984793E13distancia: 253829.896484375desborde: 0 tiempo: 2.8215931E7
Eval 4135 1.7812607696042543E13distancia: 290161.6640625desborde: 0 tiempo: 3.0007119E7
Eval 4136 1.7831578495935875E13distancia: 255388.119140625desborde: 0 tiempo: 2.8193629E7
Eval 4137 1.7834206643100668E13distancia: 250189.81640625desborde: 0 tiempo: 2.8228938E7
Eval 4138 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4139 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4140 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4141 1.780705440861055E13distancia: 299578.16796875desborde: 0 tiempo: 3.0222181E7
Eval 4142 1.7831909611301727E13distancia: 254739.03515625desborde: 0 tiempo: 2.8297746E7
Eval 4143 1.7813451036617453E13distancia: 288704.78125desborde: 0 tiempo: 3.0064522E7
Eval 4144 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4145 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4146 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4147 1.7833817674765117E13distancia: 250965.958984375desborde: 0 tiempo: 2.8071166E7
Eval 4148 1.7812053661237324E13distancia: 291114.798828125desborde: 0 tiempo: 3.0168156E7
Eval 4149 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4150 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4151 1.7810097910540777E13distancia: 294454.7109375desborde: 0 tiempo: 2.998726E7
Eval 4152 1.7832551749322562E13distancia: 253475.517578125desborde: 0 tiempo: 2.8107569E7
Eval 4153 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4154 1.781317547848527E13distancia: 289181.619140625desborde: 0 tiempo: 2.9884129E7
Eval 4155 1.783247978074861E13distancia: 253617.44140625desborde: 0 tiempo: 2.8120342E7
Eval 4156 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4157 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4158 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4159 1.7832521134547176E13distancia: 253535.900390625desborde: 0 tiempo: 2.8110283E7
Eval 4160 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4161 1.7831797928883453E13distancia: 254958.150390625desborde: 0 tiempo: 2.8158792E7
Eval 4162 1.783577194854591E13distancia: 247041.775390625desborde: 0 tiempo: 2.7945721E7
Eval 4163 1.7832121543055117E13distancia: 254322.716796875desborde: 0 tiempo: 2.8205762E7
Eval 4164 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4165 1.783144542479142E13distancia: 255648.513671875desborde: 0 tiempo: 2.8358858E7
Eval 4166 1.78120098700966E13distancia: 291190.001953125desborde: 0 tiempo: 2.9874577E7
Eval 4167 1.7832378191650145E13distancia: 253817.642578125desborde: 0 tiempo: 2.8245718E7
Eval 4168 1.7808892032055992E13distancia: 296495.287109375desborde: 0 tiempo: 3.0070079E7
Eval 4169 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4170 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4171 1.783577194854591E13distancia: 247041.775390625desborde: 0 tiempo: 2.7945721E7
Eval 4172 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4173 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4174 1.7832675900214633E13distancia: 253230.501953125desborde: 0 tiempo: 2.8096547E7
Eval 4175 1.7831873720974055E13distancia: 254809.470703125desborde: 0 tiempo: 2.8241545E7
Eval 4176 1.7836720004845836E13distancia: 245115.447265625desborde: 0 tiempo: 2.7881868E7
Eval 4177 1.783210489775467E13distancia: 254355.439453125desborde: 0 tiempo: 2.813167E7
Eval 4178 1.7784129685753395E13distancia: 335666.056640625desborde: 0 tiempo: 3.219377E7
Eval 4179 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4180 1.7834103677001383E13distancia: 250395.5078125desborde: 0 tiempo: 2.8562391E7
Eval 4181 1.783254055036545E13distancia: 253497.607421875desborde: 0 tiempo: 2.8387355E7
Eval 4182 1.778642580708463E13distancia: 332228.205078125desborde: 0 tiempo: 3.1940874E7
Eval 4183 1.7814988287328395E13distancia: 286030.068359375desborde: 0 tiempo: 2.955525E7
Eval 4184 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4185 1.7832834391721047E13distancia: 252917.369140625desborde: 0 tiempo: 2.8205212E7
Eval 4186 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4187 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4188 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4189 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4190 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4191 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4192 1.783714740319388E13distancia: 244242.060546875desborde: 0 tiempo: 2.7842568E7
Eval 4193 1.7833310626680273E13distancia: 251974.126953125desborde: 0 tiempo: 2.816277E7
Eval 4194 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4195 1.7811049002547613E13distancia: 292835.251953125desborde: 0 tiempo: 2.9896667E7
Eval 4196 1.78140561343788E13distancia: 287654.919921875desborde: 0 tiempo: 2.9789457E7
Eval 4197 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4198 1.780565330514274E13distancia: 301907.572265625desborde: 0 tiempo: 3.0483594E7
Eval 4199 1.783206682925579E13distancia: 254430.26171875desborde: 0 tiempo: 2.8464908E7
Eval 4200 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4201 1.7832260893393445E13distancia: 254048.60546875desborde: 0 tiempo: 2.816166E7
Eval 4202 1.7817703681015055E13distancia: 281243.322265625desborde: 0 tiempo: 2.9746793E7
Eval 4203 1.7830389695142555E13distancia: 257705.048828125desborde: 0 tiempo: 2.8583928E7
Eval 4204 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4205 1.783210489576752E13distancia: 254355.443359375desborde: 0 tiempo: 2.8131671E7
Eval 4206 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4207 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4208 1.783480689679463E13distancia: 248987.330078125desborde: 0 tiempo: 2.8056095E7
Eval 4209 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4210 1.783284645906462E13distancia: 252893.51171875desborde: 0 tiempo: 2.8271101E7
Eval 4211 1.7832658808984625E13distancia: 253264.24609375desborde: 0 tiempo: 2.8127302E7
Eval 4212 1.7833454933638004E13distancia: 251687.611328125desborde: 0 tiempo: 2.8027118E7
Eval 4213 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4214 1.7816152684798484E13distancia: 283987.328125desborde: 0 tiempo: 2.9715745E7
Eval 4215 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 4216 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 4217 1.780926341974658E13distancia: 295868.328125desborde: 0 tiempo: 3.0219443E7
Eval 4218 1.7838570548080348E13distancia: 241311.083984375desborde: 0 tiempo: 2.7722783E7
Eval 4219 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4220 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 4221 1.7831128755986645E13distancia: 256267.109375desborde: 0 tiempo: 2.8585768E7
Eval 4222 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4223 1.7821076267140734E13distancia: 275182.158203125desborde: 0 tiempo: 2.9316846E7
Eval 4224 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4225 1.7812008134322316E13distancia: 291192.982421875desborde: 0 tiempo: 2.9890344E7
Eval 4226 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4227 1.7832556250414445E13distancia: 253466.638671875desborde: 0 tiempo: 2.8222571E7
Eval 4228 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4229 1.7832683461296254E13distancia: 253215.572265625desborde: 0 tiempo: 2.8095872E7
Eval 4230 1.78366282775353E13distancia: 245302.486328125desborde: 0 tiempo: 2.8080179E7
Eval 4231 1.783480689679463E13distancia: 248987.330078125desborde: 0 tiempo: 2.8056095E7
Eval 4232 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4233 1.781165646089624E13distancia: 291796.20703125desborde: 0 tiempo: 3.0101485E7
Eval 4234 1.783669962789684E13distancia: 245157.009765625desborde: 0 tiempo: 2.788374E7
Eval 4235 1.783210489775467E13distancia: 254355.439453125desborde: 0 tiempo: 2.813167E7
Eval 4236 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4237 1.780507676234864E13distancia: 302860.900390625desborde: 0 tiempo: 3.0285087E7
Eval 4238 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4239 1.783714740319388E13distancia: 244242.060546875desborde: 0 tiempo: 2.7842568E7
Eval 4240 1.7833872472434043E13distancia: 250856.76171875desborde: 0 tiempo: 2.8362388E7
Eval 4241 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4242 1.7832834391721047E13distancia: 252917.369140625desborde: 0 tiempo: 2.8205212E7
Eval 4243 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4244 1.783072173670508E13distancia: 257060.013671875desborde: 0 tiempo: 2.8319918E7
Eval 4245 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4246 1.7832551749322562E13distancia: 253475.517578125desborde: 0 tiempo: 2.8107569E7
Eval 4247 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 4248 1.783480689679463E13distancia: 248987.330078125desborde: 0 tiempo: 2.8056095E7
Eval 4249 1.7832560241461914E13distancia: 253458.765625desborde: 0 tiempo: 2.8208668E7
Eval 4250 1.7832521134547176E13distancia: 253535.900390625desborde: 0 tiempo: 2.8110283E7
Eval 4251 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4252 1.783210489775467E13distancia: 254355.439453125desborde: 0 tiempo: 2.813167E7
Eval 4253 1.7837357818851367E13distancia: 243810.927734375desborde: 0 tiempo: 2.7827451E7
Eval 4254 1.783328671838466E13distancia: 252021.564453125desborde: 0 tiempo: 2.8192626E7
Eval 4255 1.7832250634781008E13distancia: 254068.794921875desborde: 0 tiempo: 2.8871759E7
Eval 4256 1.7809579540739363E13distancia: 295333.619140625desborde: 0 tiempo: 2.9910542E7
Eval 4257 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4258 1.783351052866629E13distancia: 251577.142578125desborde: 0 tiempo: 2.8144906E7
Eval 4259 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4260 1.7831935433897066E13distancia: 254688.345703125desborde: 0 tiempo: 2.8162147E7
Eval 4261 1.7832431881728668E13distancia: 253711.85546875desborde: 0 tiempo: 2.8139867E7
Eval 4262 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4263 1.7831943737864188E13distancia: 254672.04296875desborde: 0 tiempo: 2.8160163E7
Eval 4264 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4265 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4266 1.7831578495935875E13distancia: 255388.119140625desborde: 0 tiempo: 2.8193629E7
Eval 4267 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4268 1.7833320102916086E13distancia: 251955.322265625desborde: 0 tiempo: 2.8115684E7
Eval 4269 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4270 1.7830420805356363E13distancia: 257644.681640625desborde: 0 tiempo: 2.8808795E7
Eval 4271 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 4272 1.783714740319388E13distancia: 244242.060546875desborde: 0 tiempo: 2.7842568E7
Eval 4273 1.782997215871745E13distancia: 258513.884765625desborde: 0 tiempo: 2.8295994E7
Eval 4274 1.781248892138954E13distancia: 290366.26171875desborde: 0 tiempo: 2.9946639E7
Eval 4275 1.783849794455674E13distancia: 241461.47265625desborde: 0 tiempo: 2.773451E7
Eval 4276 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4277 1.78108040244261E13distancia: 293253.240234375desborde: 0 tiempo: 3.0073456E7
Eval 4278 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4279 1.7836918300213875E13distancia: 244710.619140625desborde: 0 tiempo: 2.7863654E7
Eval 4280 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4281 1.783265721321209E13distancia: 253267.396484375desborde: 0 tiempo: 2.8244099E7
Eval 4282 1.7832535280279797E13distancia: 253508.001953125desborde: 0 tiempo: 2.8093538E7
Eval 4283 1.7832683461296254E13distancia: 253215.572265625desborde: 0 tiempo: 2.8095872E7
Eval 4284 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4285 1.7835242299977375E13distancia: 248111.44140625desborde: 0 tiempo: 2.8173104E7
Eval 4286 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4287 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4288 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4289 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4290 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4291 1.7832763345694383E13distancia: 253057.783203125desborde: 0 tiempo: 2.8088774E7
Eval 4292 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4293 1.781385881482875E13distancia: 287997.6953125desborde: 0 tiempo: 3.0035498E7
Eval 4294 1.7835257137310445E13distancia: 248081.5390625desborde: 0 tiempo: 2.8177832E7
Eval 4295 1.7836955236261055E13distancia: 244635.138671875desborde: 0 tiempo: 2.7860256E7
Eval 4296 1.7812165946571305E13distancia: 290921.880859375desborde: 0 tiempo: 3.0273587E7
Eval 4297 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4298 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4299 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 4300 1.7832675900214633E13distancia: 253230.501953125desborde: 0 tiempo: 2.8096547E7
Eval 4301 1.783261005229133E13distancia: 253360.484375desborde: 0 tiempo: 2.8233398E7
